VehicleID,ClientID,Marque,Modele,Version,Annee,Categorie,Carburant,Transmission,PuissanceDIN,PuissanceCV,ValeurNeuve,ValeurActuelle,NombrePlaces,Poids,Cylindree,Couleur,NombrePortes,VIN,Immatriculation,Etat
VH000719,CL000719,Dacia,Logan,Logan Active,2012,Berline,Hybride,Automatique,90,5,151200,63583.11,5,1100,999,Rouge,4,UU1AEF78262D71730,49169|FD|3,Bon
VH000720,CL000720,Volkswagen,Golf,Golf Iconic,2021,Compacte,Diesel,Automatique,110,6,315000,207610.68,5,1280,999,Noir,5,WVW180C5E2A2F930E,00720-B-9,Bon
VH000721,CL000721,Dacia,Sandero,Sandero Iconic,2018,Citadine,Diesel,Automatique,65,4,125000,76196.12,5,1050,999,Vert,5,UU16722A1FB1036E7,63449|LP|6,Correct
VH000722,CL000722,Fiat,500,500 Intens,2025,Citadine,Diesel,Manuelle,70,4,165000,145200.0,4,960,999,Noir,3,ZFA3E8EC34D6AE233,12383|RK|7,Correct
VH000723,CL000723,Renault,Duster,Duster Business,2020,SUV,Essence,Automatique,115,6,245000,148556.98,5,1280,1461,Noir,5,VF130C98D1DF9EB58,00723-C-7,Usé
VH000724,CL000724,Fiat,500,500 Iconic,2021,Citadine,Hybride,Manuelle,70,4,184800,121798.27,4,960,999,Beige,3,ZFA19E8E24BD06E40,36722|YA|4,Excellent
VH000725,CL000725,Nissan,Micra,Micra Business,2017,Citadine,Diesel,Automatique,71,4,165000,94544.14,5,980,999,Marron,5,JN197354F0F709D25,66319|GD|2,Correct
VH000726,CL000726,Renault,Duster,Duster Intens,2022,SUV,Hybride,Automatique,115,6,274400,196578.23,5,1280,1461,Gris,5,VF14FF5974BB9A8F2,00726-C-4,Correct
VH000727,CL000727,Nissan,Qashqai,Qashqai Active,2024,SUV,Diesel,Automatique,140,7,325000,251680.0,5,1380,1332,Blanc,5,JN13122E68FA7A1D2,71273|BC|9,Bon
VH000728,CL000728,Audi,A4,A4 Iconic,2023,Berline,Hybride,Automatique,150,9,543200,370175.59,5,1520,1968,Bleu,4,WAU4EF97FDACFDFA5,34147|PD|4,Bon
VH000729,CL000729,Citroën,C4,C4 Iconic,2014,Compacte,Diesel,Manuelle,110,6,265000,126118.88,5,1240,1199,Vert,5,VF72F888E96BD503B,00729-B-4,Bon
VH000730,CL000730,Hyundai,i10,i10 Active,2023,Citadine,Hybride,Automatique,67,4,162400,110671.05,5,920,998,Gris,5,KMH1663EF28226218,32294|MG|3,Usé
VH000731,CL000731,Audi,A4,A4 Intens,2015,Berline,Hybride,Manuelle,150,9,543200,275021.19,5,1520,1968,Noir,4,WAUB0876038AD5F20,81393|KH|8,Bon
VH000732,CL000732,Hyundai,Creta,Creta Business,2017,SUV,Hybride,Automatique,120,6,296800,170064.86,5,1250,1497,Bleu,5,KMH5346D986C1382A,00732-H-1,Bon
VH000733,CL000733,Renault,Megane IV,Megane IV Active,2013,Compacte,Hybride,Automatique,130,7,319200,142798.94,5,1320,1332,Noir,5,VF1244855853EF485,93964|TF|3,Correct
VH000734,CL000734,Suzuki,Vitara,Vitara Business,2017,SUV,Essence,Manuelle,102,6,245000,140383.73,5,1180,1373,Blanc,5,JS2659051555924EA,57141|CW|9,Usé
VH000735,CL000735,Dacia,Sandero,Sandero Business,2013,Citadine,Essence,Automatique,65,4,125000,55920.64,5,1050,999,Rouge,5,UU16351AF3364DAE2,00735-W-7,Correct
VH000736,CL000736,Renault,Megane IV,Megane IV GT Line,2017,Compacte,Essence,Automatique,130,7,285000,163303.52,5,1320,1332,Bleu,5,VF1995AA204E88EE5,64869|ZV|1,Excellent
VH000737,CL000737,BMW,Série 3,Série 3 GT Line,2012,Berline,Diesel,Manuelle,184,10,525000,220774.67,5,1520,1998,Vert,4,WBA2484599F3701F2,45698|EE|9,Correct
VH000738,CL000738,BMW,X5,X5 Iconic,2012,SUV,Diesel,Manuelle,265,14,895000,376368.26,5,2150,2998,Rouge,5,WBAB9ED04A1AE8012,00738-T-1,Bon
VH000739,CL000739,Suzuki,Swift,Swift Active,2019,Citadine,Diesel,Automatique,83,4,155000,86466.22,5,950,1197,Gris,5,JS2F76795467098E6,71215|PL|5,Usé
VH000740,CL000740,BMW,Série 1,Série 1 GT Line,2017,Compacte,Hybride,Manuelle,140,8,476000,272745.53,5,1380,1995,Bleu,5,WBA9C8948496B8337,52035|SE|4,Bon
VH000741,CL000741,Audi,Q5,Q5 Active,2023,SUV,Diesel,Automatique,190,10,625000,425920.0,5,1780,1984,Rouge,5,WAUF82817AF837591,00741-C-2,Usé
VH000742,CL000742,Citroën,C5 Aircross,C5 Aircross Active,2021,SUV,Essence,Manuelle,130,7,345000,227383.13,5,1480,1199,Bleu,5,VF7F4644171D453FD,68458|ED|4,Bon
VH000743,CL000743,Mercedes-Benz,Classe A,Classe A Iconic,2012,Compacte,Diesel,Manuelle,136,7,445000,187132.82,5,1360,1332,Marron,5,WDDC03444E4C9CF6A,71879|AS|9,Excellent
VH000744,CL000744,Suzuki,Vitara,Vitara Active,2016,SUV,Diesel,Manuelle,102,6,245000,131960.7,5,1180,1373,Beige,5,JS21D5A29D679C4BF,00744-D-5,Bon
VH000745,CL000745,Renault,Megane IV,Megane IV Business,2021,Compacte,Essence,Automatique,130,7,285000,187838.23,5,1320,1332,Noir,5,VF171248A90911E21,46302|PR|4,Correct
VH000746,CL000746,Ford,Focus,Focus Iconic,2025,Compacte,Hybride,Manuelle,125,6,308000,271040.0,5,1320,1499,Bleu,5,WF0FE6A6360924658,41662|YC|9,Bon
VH000747,CL000747,Dacia,Duster,Duster Active,2018,SUV,Diesel,Manuelle,90,5,195000,118865.94,5,1230,1461,Bleu,5,UU1B798D35F2CDCE8,00747-W-6,Correct
VH000748,CL000748,Renault,Duster,Duster GT Line,2019,SUV,Hybride,Automatique,115,6,274400,153073.11,5,1280,1461,Beige,5,VF178C08E62753829,25731|RR|2,Usé
VH000749,CL000749,Audi,A4,A4 GT Line,2023,Berline,Diesel,Manuelle,150,9,485000,330513.92,5,1520,1968,Gris,4,WAUE1E980073621EF,95763|YC|6,Correct
VH000750,CL000750,Dacia,Logan,Logan Business,2012,Berline,Hybride,Manuelle,90,5,151200,63583.11,5,1100,999,Noir,4,UU11C29950C91B8FF,00750-E-1,Bon
VH000751,CL000751,Toyota,Corolla,Corolla Active,2012,Berline,Hybride,Manuelle,122,6,330400,138940.86,5,1350,1798,Gris,4,JTDB05DBDC1D87610,92403|ZJ|3,Correct
VH000752,CL000752,Kia,Seltos,Seltos GT Line,2014,SUV,Hybride,Automatique,120,6,285600,135922.84,5,1280,1497,Gris,5,KNA70E0C15247DD3D,77976|YM|4,Correct
VH000753,CL000753,Dacia,Spring,Spring Active,2019,Citadine,Électrique,Manuelle,45,2,162750,90789.53,4,970,0,Rouge,5,UU1BCC624675E7DB2,00753-B-7,Bon
VH000754,CL000754,Peugeot,3008,3008 GT Line,2020,SUV,Essence,Manuelle,130,7,385000,233446.68,5,1420,1199,Bleu,5,VF31D1D0A4228A2DD,15150|FM|8,Correct
VH000755,CL000755,Renault,Megane IV,Megane IV Iconic,2013,Compacte,Diesel,Automatique,130,7,285000,127499.05,5,1320,1332,Vert,5,VF1BD9420E8B835A5,54810|YT|1,Bon
VH000756,CL000756,BMW,X5,X5 Active,2012,SUV,Diesel,Automatique,265,14,895000,376368.26,5,2150,2998,Gris,5,WBA882F7CB66B245C,00756-B-2,Bon
VH000757,CL000757,Citroën,C5 Aircross,C5 Aircross Active,2025,SUV,Hybride,Manuelle,130,7,386400,340032.0,5,1480,1199,Beige,5,VF7F86B62C5896DB5,85871|BS|2,Bon
VH000758,CL000758,Dacia,Logan,Logan Intens,2019,Berline,Essence,Automatique,90,5,135000,75309.29,5,1100,999,Vert,4,UU14E96000430246A,95357|XP|9,Bon
VH000759,CL000759,BMW,Série 3,Série 3 GT Line,2022,Berline,Diesel,Manuelle,184,10,525000,376106.3,5,1520,1998,Bleu,4,WBAD2B4AF9B56E39B,00759-D-6,Bon
VH000760,CL000760,Toyota,Corolla,Corolla GT Line,2015,Berline,Diesel,Manuelle,122,6,295000,149357.97,5,1350,1798,Gris,4,JTD899532928C6593,88332|SM|4,Excellent
VH000761,CL000761,Dacia,Duster,Duster GT Line,2021,SUV,Diesel,Automatique,90,5,195000,128520.9,5,1230,1461,Blanc,5,UU12F3D7141B9FEF6,80354|YN|5,Bon
VH000762,CL000762,Citroën,C5 Aircross,C5 Aircross GT Line,2018,SUV,Diesel,Manuelle,130,7,345000,210301.28,5,1480,1199,Marron,5,VF7FA449B83554214,00762-A-2,Bon
VH000763,CL000763,Peugeot,308,308 Intens,2025,Compacte,Diesel,Manuelle,130,6,295000,259600.0,5,1280,1199,Noir,5,VF3CB543E01703B11,57774|ZN|6,Correct
VH000764,CL000764,BMW,Série 3,Série 3 Active,2016,Berline,Essence,Manuelle,184,10,525000,282772.93,5,1520,1998,Vert,4,WBA9A02EADCAC46D0,91410|KE|1,Correct
VH000765,CL000765,Ford,Fiesta,Fiesta Iconic,2014,Citadine,Hybride,Automatique,85,5,218400,103941.0,5,1080,998,Argent,5,WF02D84999355DA9E,00765-E-4,Bon
VH000766,CL000766,Suzuki,Swift,Swift Business,2019,Citadine,Diesel,Automatique,83,4,155000,86466.22,5,950,1197,Blanc,5,JS25FE011284F3A35,36552|NE|3,Correct
VH000767,CL000767,Hyundai,Creta,Creta Iconic,2022,SUV,Hybride,Automatique,120,6,296800,212625.43,5,1250,1497,Marron,5,KMH354A4C75727697,49637|MP|4,Correct
VH000768,CL000768,Renault,Clio V,Clio V GT Line,2020,Citadine,Hybride,Automatique,90,5,207200,125636.76,5,1150,999,Vert,5,VF18C0E13502E4DB8,00768-W-2,Bon
VH000769,CL000769,Suzuki,Swift,Swift Active,2018,Citadine,Hybride,Manuelle,83,4,173600,105821.17,5,950,1197,Beige,5,JS25CAD1E355C968B,34815|FY|9,Excellent
VH000770,CL000770,Fiat,500,500 Intens,2013,Citadine,Hybride,Manuelle,70,4,184800,82673.07,4,960,999,Bleu,3,ZFA10E557737224D2,42826|ZL|8,Excellent
VH000771,CL000771,Volkswagen,Tiguan,Tiguan Active,2023,SUV,Essence,Automatique,150,8,425000,289625.6,5,1580,1968,Marron,5,WVWCAEEF9A7624410,00771-T-6,Bon
VH000772,CL000772,Hyundai,i10,i10 Iconic,2013,Citadine,Diesel,Automatique,67,4,145000,64867.94,5,920,998,Marron,5,KMHA4B8CEDDA5E6EE,78782|MP|8,Excellent
VH000773,CL000773,Suzuki,Vitara,Vitara Business,2015,SUV,Hybride,Automatique,102,6,274400,138928.23,5,1180,1373,Argent,5,JS2C2533C764E7626,74957|WD|1,Excellent
VH000774,CL000774,Renault,Megane IV,Megane IV Intens,2012,Compacte,Diesel,Automatique,130,7,285000,119849.11,5,1320,1332,Marron,5,VF1AA8BD20245B60A,00774-C-1,Bon
VH000775,CL000775,Kia,Rio,Rio Iconic,2018,Citadine,Hybride,Manuelle,100,5,207200,126302.68,5,1080,998,Bleu,5,KNA8650820485986F,49529|TW|7,Correct
VH000776,CL000776,BMW,Série 3,Série 3 GT Line,2018,Berline,Hybride,Manuelle,184,10,588000,358426.54,5,1520,1998,Argent,4,WBA109F9C244E76FB,45316|PV|7,Correct
VH000777,CL000777,Renault,Duster,Duster GT Line,2015,SUV,Hybride,Manuelle,115,6,274400,138928.23,5,1280,1461,Gris,5,VF1DE2B2692BB5011,00777-W-4,Bon
VH000778,CL000778,Peugeot,2008,2008 Iconic,2016,SUV,Diesel,Automatique,110,6,275000,148119.16,5,1200,1199,Vert,5,VF33AB38E061160AD,73140|ZP|4,Excellent
VH000779,CL000779,Citroën,C4,C4 Intens,2021,Compacte,Diesel,Manuelle,110,6,265000,174656.6,5,1240,1199,Beige,5,VF77C464F04D568F8,19458|NH|1,Bon
VH000780,CL000780,Renault,Duster,Duster Intens,2023,SUV,Diesel,Automatique,115,6,245000,166960.64,5,1280,1461,Argent,5,VF160ED18971C139A,00780-E-3,Bon
VH000781,CL000781,Renault,Captur,Captur Business,2015,SUV,Essence,Automatique,110,6,265000,134169.02,5,1220,999,Vert,5,VF1966F482D1D641E,51343|NZ|5,Correct
VH000782,CL000782,Audi,A4,A4 Business,2021,Berline,Essence,Manuelle,150,9,485000,319654.54,5,1520,1968,Vert,4,WAUDDECBAD9C6444C,59966|DJ|1,Bon
VH000783,CL000783,Volkswagen,Passat,Passat Intens,2020,Berline,Essence,Manuelle,150,8,385000,233446.68,5,1480,1968,Beige,4,WVW9592B73B665CA6,00783-A-9,Bon
VH000784,CL000784,Peugeot,3008,3008 Intens,2022,SUV,Essence,Manuelle,130,7,385000,275811.29,5,1420,1199,Blanc,5,VF329A7DA8AEE0EEB,62011|NX|2,Bon
VH000785,CL000785,Citroën,C4,C4 Intens,2019,Compacte,Hybride,Automatique,110,6,296800,165568.87,5,1240,1199,Marron,5,VF7B50032A500C1F1,84178|JD|7,Bon
VH000786,CL000786,Ford,Fiesta,Fiesta Intens,2015,Citadine,Hybride,Manuelle,85,5,218400,110575.53,5,1080,998,Gris,5,WF0F0D538B8D048E0,00786-A-2,Bon
VH000787,CL000787,Renault,Duster,Duster Iconic,2019,SUV,Hybride,Automatique,115,6,274400,153073.11,5,1280,1461,Marron,5,VF1EFBAB6662872F2,70937|EG|3,Excellent
VH000788,CL000788,Toyota,RAV4,RAV4 Intens,2012,SUV,Hybride,Manuelle,177,8,476000,200169.04,5,1580,2487,Marron,5,JTD4202A816227E29,18892|AA|6,Correct
VH000789,CL000789,Renault,Captur,Captur Intens,2015,SUV,Hybride,Automatique,110,6,296800,150269.31,5,1220,999,Blanc,5,VF1147868CF69F309,00789-T-7,Correct
VH000790,CL000790,Fiat,Tipo,Tipo Iconic,2019,Berline,Diesel,Manuelle,95,5,195000,108780.09,5,1180,1368,Noir,4,ZFA96F34DC29BFA38,98955|TW|2,Bon
VH000791,CL000791,Suzuki,Swift,Swift Intens,2020,Citadine,Essence,Automatique,83,4,155000,93985.03,5,950,1197,Rouge,5,JS2889042430751DB,95773|UX|2,Bon
VH000792,CL000792,Hyundai,Accent,Accent Intens,2017,Berline,Hybride,Manuelle,100,5,218400,125142.06,5,1100,1368,Gris,4,KMHCD2FFC3D722350,00792-D-2,Excellent
VH000793,CL000793,Hyundai,Tucson,Tucson Active,2022,SUV,Hybride,Automatique,150,7,386400,276814.24,5,1520,1598,Vert,5,KMHAC3354A8DA5E3C,95069|RZ|1,Correct
VH000794,CL000794,Renault,Captur,Captur GT Line,2016,SUV,Essence,Automatique,110,6,265000,142733.01,5,1220,999,Vert,5,VF18E57E83046E2E8,61365|KM|5,Excellent
VH000795,CL000795,Mercedes-Benz,Classe A,Classe A Business,2024,Compacte,Hybride,Automatique,136,7,498400,385960.96,5,1360,1332,Argent,5,WDD66C3A494E28C3A,00795-A-5,Usé
VH000796,CL000796,Peugeot,3008,3008 Active,2023,SUV,Essence,Manuelle,130,7,385000,262366.72,5,1420,1199,Argent,5,VF389CBEA43258099,30742|TJ|9,Bon
VH000797,CL000797,Suzuki,Vitara,Vitara Active,2020,SUV,Diesel,Automatique,102,6,245000,148556.98,5,1180,1373,Noir,5,JS2C6FD8B37EC2AC2,33495|TK|9,Correct
VH000798,CL000798,Renault,Duster,Duster GT Line,2020,SUV,Hybride,Automatique,115,6,274400,166383.81,5,1280,1461,Marron,5,VF10911CD929E5FF4,00798-B-8,Excellent
VH000799,CL000799,Fiat,Tipo,Tipo GT Line,2018,Berline,Diesel,Manuelle,95,5,195000,118865.94,5,1180,1368,Blanc,4,ZFAC6860CAC76142F,81923|ZL|5,Bon
VH000800,CL000800,Fiat,500,500 Active,2023,Citadine,Diesel,Manuelle,70,4,165000,112442.88,4,960,999,Bleu,3,ZFA4E8E4135C4FC12,90614|TY|2,Bon
VH000801,CL000801,Dacia,Logan,Logan GT Line,2014,Berline,Hybride,Automatique,90,5,151200,71959.15,5,1100,999,Marron,4,UU16D90C92B716FD9,00801-B-8,Correct
VH000802,CL000802,Hyundai,i10,i10 Active,2018,Citadine,Essence,Manuelle,67,4,145000,88387.5,5,920,998,Bleu,5,KMHE40B6B2163534A,32712|AJ|4,Bon
VH000803,CL000803,Citroën,C5 Aircross,C5 Aircross Intens,2020,SUV,Hybride,Automatique,130,7,386400,234295.57,5,1480,1199,Vert,5,VF74FA5DEE4D69E31,92650|DY|2,Excellent
VH000804,CL000804,Peugeot,2008,2008 Intens,2023,SUV,Diesel,Manuelle,110,6,275000,187404.8,5,1200,1199,Noir,5,VF3F15E62E0ADE1E1,00804-D-4,Bon
VH000805,CL000805,Renault,Clio V,Clio V Iconic,2022,Citadine,Hybride,Automatique,90,5,207200,148436.62,5,1150,999,Blanc,5,VF103187FB0C170D9,20152|GJ|9,Correct
VH000806,CL000806,Dacia,Spring,Spring GT Line,2013,Citadine,Électrique,Manuelle,45,2,162750,72808.67,4,970,0,Marron,5,UU142F5D3EFA13215,49364|NH|9,Usé
VH000807,CL000807,Mercedes-Benz,GLC,GLC Iconic,2019,SUV,Diesel,Automatique,197,10,685000,382124.92,5,1820,1991,Bleu,5,WDDC38442ED273171,00807-C-3,Bon
VH000808,CL000808,Nissan,Micra,Micra Business,2012,Citadine,Essence,Manuelle,71,4,165000,69386.33,5,980,999,Beige,5,JN1CE15FE89892518,67406|ZR|3,Correct
VH000809,CL000809,Nissan,Navara,Navara Iconic,2019,Pick-up,Essence,Automatique,163,9,385000,214770.94,5,2100,2298,Argent,4,JN1FA4DE421774A62,37481|MH|2,Bon
VH000810,CL000810,Dacia,Sandero,Sandero Intens,2014,Citadine,Diesel,Automatique,65,4,125000,59490.04,5,1050,999,Blanc,5,UU1EBC49B2B061BE2,00810-B-9,Bon
VH000811,CL000811,Hyundai,i10,i10 Iconic,2023,Citadine,Hybride,Manuelle,67,4,162400,110671.05,5,920,998,Gris,5,KMH462BCD17D9AFA4,29954|JK|1,Bon
VH000812,CL000812,Mercedes-Benz,GLC,GLC Iconic,2023,SUV,Essence,Automatique,197,10,685000,466808.32,5,1820,1991,Gris,5,WDDF8637C69EB6B8B,76764|GF|4,Correct
VH000813,CL000813,Mercedes-Benz,Classe C,Classe C Iconic,2013,Berline,Essence,Automatique,156,9,565000,252761.28,5,1480,1496,Argent,4,WDDEA6E767666E940,00813-C-2,Usé
VH000814,CL000814,Ford,Focus,Focus Business,2025,Compacte,Diesel,Automatique,125,6,275000,242000.0,5,1320,1499,Vert,5,WF0E044A83AC473E4,36669|TJ|6,Bon
VH000815,CL000815,Ford,Focus,Focus Active,2015,Compacte,Hybride,Automatique,125,6,308000,155939.85,5,1320,1499,Blanc,5,WF06CBAC6018DC0FD,61936|WK|7,Bon
VH000816,CL000816,Fiat,500,500 Business,2013,Citadine,Diesel,Manuelle,70,4,165000,73815.24,4,960,999,Vert,3,ZFADD80338799082F,00816-B-6,Bon
VH000817,CL000817,Toyota,Corolla,Corolla Intens,2016,Berline,Hybride,Automatique,122,6,330400,177958.43,5,1350,1798,Gris,4,JTD1ED4B996FEB87F,34040|ZU|4,Correct
VH000818,CL000818,Peugeot,308,308 Iconic,2020,Compacte,Hybride,Manuelle,130,6,330400,200339.69,5,1280,1199,Bleu,5,VF3C76664D9168E66,26476|BZ|8,Excellent
VH000819,CL000819,Fiat,Tipo,Tipo GT Line,2022,Berline,Essence,Automatique,95,5,195000,139696.63,5,1180,1368,Argent,4,ZFA1761BC48A1C822,00819-W-6,Bon
VH000820,CL000820,Dacia,Spring,Spring GT Line,2017,Citadine,Électrique,Automatique,45,2,162750,93254.9,4,970,0,Beige,5,UU138B51DDC3CCD93,26568|GD|6,Bon
VH000821,CL000821,Toyota,RAV4,RAV4 Intens,2015,SUV,Essence,Manuelle,177,8,425000,215176.74,5,1580,2487,Bleu,5,JTD7E8B770ADE53DD,28942|SD|6,Bon
VH000822,CL000822,Hyundai,Tucson,Tucson Business,2013,SUV,Diesel,Manuelle,150,7,345000,154340.96,5,1520,1598,Noir,5,KMH4FF928213F5D42,00822-E-6,Bon
VH000823,CL000823,Nissan,Navara,Navara GT Line,2015,Pick-up,Essence,Automatique,163,9,385000,194924.81,5,2100,2298,Vert,4,JN116A105D37D8543,34311|PS|2,Correct
VH000824,CL000824,Toyota,Yaris,Yaris GT Line,2015,Citadine,Diesel,Automatique,72,4,185000,93665.17,5,980,998,Gris,5,JTD9A5B286FE0496E,82051|WR|4,Excellent
VH000825,CL000825,Hyundai,Creta,Creta Intens,2017,SUV,Diesel,Manuelle,120,6,265000,151843.62,5,1250,1497,Beige,5,KMH8C4F36A138B94A,00825-E-4,Bon
VH000826,CL000826,Kia,Picanto,Picanto Iconic,2025,Citadine,Diesel,Automatique,67,4,135000,118800.0,5,900,998,Blanc,5,KNA2AB7167E0AA862,46447|YD|7,Correct
VH000827,CL000827,Fiat,Tipo,Tipo Business,2015,Berline,Essence,Automatique,95,5,195000,98728.15,5,1180,1368,Noir,4,ZFA798608B07A0286,24316|SL|2,Correct
VH000828,CL000828,Nissan,Micra,Micra GT Line,2021,Citadine,Essence,Automatique,71,4,165000,108748.45,5,980,999,Blanc,5,JN14EE86E431D2757,00828-H-8,Excellent
VH000829,CL000829,Hyundai,Accent,Accent Business,2019,Berline,Essence,Automatique,100,5,195000,108780.09,5,1100,1368,Bleu,4,KMHDB2C739FB0AC0C,10340|TW|6,Bon
VH000830,CL000830,Dacia,Spring,Spring Iconic,2021,Citadine,Électrique,Manuelle,45,2,162750,107265.52,4,970,0,Noir,5,UU1201F4EFBD5C6FA,24291|VR|8,Excellent
VH000831,CL000831,Dacia,Duster,Duster Active,2022,SUV,Hybride,Automatique,90,5,218400,156460.22,5,1230,1461,Beige,5,UU1ACC5987D4F734A,00831-D-9,Excellent
VH000832,CL000832,Audi,A4,A4 GT Line,2016,Berline,Diesel,Manuelle,150,9,485000,261228.33,5,1520,1968,Marron,4,WAU6F6C71FBB9B1FD,31795|GL|1,Bon
VH000833,CL000833,Audi,Q5,Q5 Intens,2023,SUV,Diesel,Manuelle,190,10,625000,425920.0,5,1780,1984,Rouge,5,WAU1F4C0D9221C9D3,93748|ET|8,Bon
VH000834,CL000834,Dacia,Logan,Logan GT Line,2019,Berline,Essence,Automatique,90,5,135000,75309.29,5,1100,999,Bleu,4,UU187BBB1C242D70E,00834-D-4,Bon
VH000835,CL000835,Ford,Focus,Focus Active,2019,Compacte,Essence,Automatique,125,6,275000,153407.82,5,1320,1499,Gris,5,WF0C8D2405F6016D0,35363|BW|8,Bon
VH000836,CL000836,Peugeot,3008,3008 Iconic,2025,SUV,Essence,Manuelle,130,7,385000,338800.0,5,1420,1199,Gris,5,VF37AF41F864519F0,82113|SW|1,Bon
VH000837,CL000837,Mercedes-Benz,Classe A,Classe A Active,2016,Compacte,Essence,Automatique,136,7,445000,239683.73,5,1360,1332,Blanc,5,WDDA652235A794E35,00837-H-2,Bon
VH000838,CL000838,Citroën,C3,C3 Intens,2018,Citadine,Hybride,Manuelle,83,5,196000,119475.51,5,1060,1199,Noir,5,VF7FB2CFCC300F090,63453|FT|2,Correct
VH000839,CL000839,Dacia,Sandero,Sandero Intens,2019,Citadine,Diesel,Automatique,65,4,125000,69730.83,5,1050,999,Gris,5,UU1E3FC66F82198FE,69101|VL|5,Excellent
VH000840,CL000840,Dacia,Duster,Duster Intens,2017,SUV,Diesel,Automatique,90,5,195000,111733.99,5,1230,1461,Argent,5,UU1BC11F9EB25A7C7,00840-E-4,Excellent
VH000841,CL000841,Audi,A4,A4 GT Line,2015,Berline,Essence,Automatique,150,9,485000,245554.63,5,1520,1968,Gris,4,WAU591285457C4381,15242|DM|1,Excellent
VH000842,CL000842,Peugeot,308,308 GT Line,2017,Compacte,Hybride,Manuelle,130,6,330400,189317.48,5,1280,1199,Bleu,5,VF359A48AD2F4771F,87500|CG|9,Excellent
VH000843,CL000843,Kia,Picanto,Picanto Intens,2022,Citadine,Essence,Manuelle,67,4,135000,96713.05,5,900,998,Argent,5,KNAB991CACFCBB768,00843-E-1,Bon
VH000844,CL000844,Toyota,Hilux,Hilux Iconic,2013,Pick-up,Diesel,Manuelle,150,9,365000,163288.26,5,2050,2393,Blanc,4,JTD41F19DF8F0A4AF,17397|XL|6,Excellent
VH000845,CL000845,Peugeot,308,308 GT Line,2014,Compacte,Hybride,Automatique,130,6,330400,157244.07,5,1280,1199,Beige,5,VF30E7628A851122C,12794|VU|1,Correct
VH000846,CL000846,Hyundai,i10,i10 Business,2020,Citadine,Diesel,Manuelle,67,4,145000,87921.48,5,920,998,Rouge,5,KMH4614F3E55A364E,00846-B-9,Correct
VH000847,CL000847,Suzuki,Swift,Swift Business,2022,Citadine,Hybride,Automatique,83,4,173600,124365.82,5,950,1197,Gris,5,JS278E44E30BC3AAA,31520|TU|2,Bon
VH000848,CL000848,Toyota,Hilux,Hilux Iconic,2015,Pick-up,Hybride,Manuelle,150,9,408800,206974.71,5,2050,2393,Argent,4,JTD626ED0FA74DCED,60969|MV|7,Excellent
VH000849,CL000849,Audi,A3,A3 Business,2015,Compacte,Diesel,Manuelle,150,8,425000,215176.74,5,1380,1498,Noir,5,WAU818357136446E2,00849-A-8,Usé
VH000850,CL000850,Hyundai,Creta,Creta Intens,2018,SUV,Essence,Manuelle,120,6,265000,161535.77,5,1250,1497,Marron,5,KMH930A0FEFED163B,80570|BP|7,Usé
VH000851,CL000851,Hyundai,Creta,Creta Active,2014,SUV,Essence,Manuelle,120,6,265000,126118.88,5,1250,1497,Argent,5,KMH0848C7776699FE,48150|CL|1,Usé
VH000852,CL000852,Fiat,500,500 Active,2017,Citadine,Diesel,Automatique,70,4,165000,94544.14,4,960,999,Rouge,3,ZFA8B8343C1C0800E,00852-B-4,Usé
VH000853,CL000853,Suzuki,Swift,Swift Active,2022,Citadine,Diesel,Manuelle,83,4,155000,111040.91,5,950,1197,Noir,5,JS286FEF684B0DAF6,58031|VD|3,Excellent
VH000854,CL000854,Toyota,Corolla,Corolla Intens,2023,Berline,Hybride,Manuelle,122,6,330400,225158.35,5,1350,1798,Beige,4,JTD5C6330191FEC36,44995|SJ|9,Bon
VH000855,CL000855,Fiat,Tipo,Tipo Business,2021,Berline,Essence,Automatique,95,5,195000,128520.9,5,1180,1368,Bleu,4,ZFAF5A1F0D2032022,00855-W-2,Correct
VH000856,CL000856,Peugeot,208,208 GT Line,2024,Citadine,Hybride,Automatique,100,5,240800,186475.52,5,1120,1199,Marron,5,VF35D5162CCE6C35D,63088|DD|8,Correct
VH000857,CL000857,Citroën,C3,C3 GT Line,2022,Citadine,Diesel,Automatique,83,5,175000,125368.77,5,1060,1199,Rouge,5,VF771E1DB7F45F5C3,38862|NF|1,Bon
VH000858,CL000858,Peugeot,3008,3008 GT Line,2018,SUV,Hybride,Automatique,130,7,431200,262846.13,5,1420,1199,Gris,5,VF3E17E6B10BF4ED2,00858-W-2,Excellent
VH000859,CL000859,Fiat,500,500 Active,2012,Citadine,Essence,Automatique,70,4,165000,69386.33,4,960,999,Blanc,3,ZFA5EC4E289F3B2D0,96280|VU|8,Bon
VH000860,CL000860,Dacia,Spring,Spring Intens,2012,Citadine,Électrique,Automatique,45,2,162750,68440.15,4,970,0,Marron,5,UU164F6DF2BC45873,76754|UW|2,Bon
VH000861,CL000861,Renault,Clio V,Clio V Intens,2025,Citadine,Hybride,Manuelle,90,5,207200,182336.0,5,1150,999,Vert,5,VF19440B24DFB11A4,00861-D-4,Correct
VH000862,CL000862,Audi,Q5,Q5 Business,2014,SUV,Diesel,Automatique,190,10,625000,297450.2,5,1780,1984,Noir,5,WAUB1C25453CC29B2,45766|SW|6,Excellent
VH000863,CL000863,Audi,A3,A3 Iconic,2019,Compacte,Essence,Manuelle,150,8,425000,237084.81,5,1380,1498,Beige,5,WAU2E70B83520E84F,23729|MG|3,Correct
