ContractID,ClientID,VehicleID,Pack,DateSouscription,DateExpiration,PrimeAnnuelle,PrimeMensuelle,Statut,Franchise,Paiement,Reduction,Taxes,MontantFinal
CT000981,CL000207,VH000207,Eco,2018-04-17,2019-04-17,3691.92,307.66,Expiré,3000,Semestriel,155.06,495.16,4032.02
CT000982,CL000207,VH000207,Silver+,2022-06-30,2023-06-30,8570.52,714.21,Actif,1500,Mensuel,359.96,1149.48,9360.04
CT000983,CL000208,VH000208,VIP,2022-01-12,2023-01-12,47445.83,3953.82,Suspendu,500,Trimestriel,2135.06,6343.51,51654.28
CT000984,CL000208,VH000208,Gold+,2021-08-30,2022-08-30,27813.07,2317.76,Actif,1000,Trimestriel,1251.59,3718.61,30280.09
CT000985,CL000208,VH000208,Silver+,2022-04-02,2023-04-02,21268.82,1772.4,Suspendu,1500,Semestriel,957.1,2843.64,23155.36
CT000986,CL000208,VH000208,Silver,2019-11-05,2020-11-04,18978.33,1581.53,Résilié,1800,Trimestriel,854.02,2537.4,20661.71
CT000987,CL000208,VH000208,Silver,2022-05-01,2023-05-01,18978.33,1581.53,Suspendu,1800,Annuel,854.02,2537.4,20661.71
CT000988,CL000208,VH000208,Eco,2021-10-09,2022-10-09,9161.95,763.5,Expiré,3000,Trimestriel,412.29,1224.95,9974.61
CT000989,CL000208,VH000208,Silver+,2021-05-13,2022-05-13,21268.82,1772.4,Expiré,1500,Semestriel,957.1,2843.64,23155.36
CT000990,CL000208,VH000208,Eco,2021-08-16,2022-08-16,9161.95,763.5,Expiré,3000,Trimestriel,412.29,1224.95,9974.61
CT000991,CL000209,VH000209,Bronze,2022-06-24,2023-06-24,13156.12,1096.34,Actif,2000,Trimestriel,256.54,1805.94,14705.52
CT000992,CL000209,VH000209,VIP,2024-03-08,2025-03-08,42391.95,3532.66,Expiré,500,Trimestriel,826.64,5819.14,47384.45
CT000993,CL000209,VH000209,Eco,2021-10-14,2022-10-14,8186.03,682.17,Suspendu,3000,Trimestriel,159.63,1123.7,9150.1
CT000994,CL000209,VH000209,Premium,2018-04-14,2019-04-14,28651.11,2387.59,Suspendu,800,Trimestriel,558.7,3932.94,32025.35
CT000995,CL000209,VH000209,Gold+,2025-04-02,2026-04-02,24850.45,2070.87,Suspendu,1000,Annuel,484.58,3411.22,27777.09
CT000996,CL000209,VH000209,Gold+,2022-04-28,2023-04-28,24850.45,2070.87,Résilié,1000,Mensuel,484.58,3411.22,27777.09
CT000997,CL000210,VH000210,Gold,2020-06-21,2021-06-21,7995.08,666.26,Résilié,1200,Trimestriel,323.8,1073.98,8745.26
CT000998,CL000210,VH000210,Silver+,2019-12-30,2020-12-29,6662.57,555.21,Actif,1500,Mensuel,269.83,894.98,7287.72
CT000999,CL000210,VH000210,Bronze,2021-03-11,2022-03-11,4612.55,384.38,Expiré,2000,Annuel,186.81,619.6,5045.34
CT001000,CL000210,VH000210,Eco+,2021-12-27,2022-12-27,3280.03,273.34,Expiré,2500,Trimestriel,132.84,440.61,3587.8
CT001001,CL000210,VH000210,Eco,2020-11-19,2021-11-19,2870.03,239.17,Actif,3000,Semestriel,116.24,385.53,3139.32
CT001002,CL000210,VH000210,Bronze,2022-07-30,2023-07-30,4612.55,384.38,Expiré,2000,Annuel,186.81,619.6,5045.34
CT001003,CL000210,VH000210,Gold+,2021-06-24,2022-06-24,8712.59,726.05,Suspendu,1000,Mensuel,352.86,1170.36,9530.09
CT001004,CL000211,VH000211,VIP,2023-07-06,2024-07-05,31597.54,2633.13,Suspendu,500,Semestriel,2685.79,4047.65,32959.4
CT001005,CL000211,VH000211,Eco+,2024-08-08,2025-08-08,6973.25,581.1,Résilié,2500,Mensuel,592.73,893.27,7273.79
CT001006,CL000211,VH000211,Premium,2025-01-31,2026-01-31,21355.58,1779.63,Actif,800,Trimestriel,1815.22,2735.65,22276.01
CT001007,CL000212,VH000212,Gold,2022-08-18,2023-08-18,6782.42,565.2,Résilié,1200,Mensuel,596.85,865.98,7051.55
CT001008,CL000212,VH000212,Silver+,2021-05-03,2022-05-03,5652.02,471.0,Suspendu,1500,Mensuel,497.38,721.65,5876.29
CT001009,CL000212,VH000212,Eco+,2023-11-22,2024-11-21,2782.53,231.88,Actif,2500,Semestriel,244.86,355.27,2892.94
CT001010,CL000212,VH000212,Silver,2022-11-14,2023-11-14,5043.34,420.28,Suspendu,1800,Trimestriel,443.81,643.93,5243.46
CT001011,CL000213,VH000213,Eco+,2018-05-29,2019-05-29,13194.76,1099.56,Suspendu,2500,Mensuel,613.56,1761.37,14342.57
CT001012,CL000213,VH000213,Business,2021-01-24,2022-01-24,46181.68,3848.47,Résilié,600,Semestriel,2147.45,6164.79,50199.02
CT001013,CL000213,VH000213,Silver+,2025-01-06,2026-01-06,26801.87,2233.49,Résilié,1500,Trimestriel,1246.29,3577.78,29133.36
CT001014,CL000213,VH000213,Bronze,2020-03-12,2021-03-12,18555.14,1546.26,Résilié,2000,Trimestriel,862.81,2476.93,20169.26
CT001015,CL000213,VH000213,Silver,2020-06-04,2021-06-04,23915.51,1992.96,Suspendu,1800,Semestriel,1112.07,3192.48,25995.92
CT001016,CL000214,VH000214,Silver+,2024-02-03,2025-02-02,10130.29,844.19,Actif,1500,Mensuel,20.26,1415.4,11525.43
CT001017,CL000215,VH000215,Silver+,2020-06-12,2021-06-12,19221.52,1601.79,Suspendu,1500,Semestriel,2383.47,2357.33,19195.38
CT001018,CL000215,VH000215,VIP,2019-10-13,2020-10-12,42878.78,3573.23,Actif,500,Semestriel,5316.97,5258.65,42820.46
CT001019,CL000215,VH000215,Silver,2025-02-02,2026-02-02,17151.51,1429.29,Expiré,1800,Mensuel,2126.79,2103.46,17128.18
CT001020,CL000215,VH000215,Eco+,2020-05-10,2021-05-10,9462.9,788.57,Expiré,2500,Annuel,1173.4,1160.53,9450.03
CT001021,CL000215,VH000215,Silver+,2019-12-24,2020-12-23,19221.52,1601.79,Actif,1500,Semestriel,2383.47,2357.33,19195.38
CT001022,CL000215,VH000215,Bronze,2021-05-09,2022-05-09,13307.21,1108.93,Actif,2000,Annuel,1650.09,1632.0,13289.12
CT001023,CL000215,VH000215,Gold+,2020-11-25,2021-11-25,25135.84,2094.65,Actif,1000,Annuel,3116.84,3082.66,25101.66
CT001024,CL000215,VH000215,Eco+,2021-08-04,2022-08-04,9462.9,788.57,Résilié,2500,Mensuel,1173.4,1160.53,9450.03
CT001025,CL000216,VH000216,Business,2018-08-04,2019-08-04,35888.12,2990.68,Actif,600,Semestriel,4952.56,4330.98,35266.54
CT001026,CL000216,VH000216,Bronze,2018-08-04,2019-08-04,14419.33,1201.61,Expiré,2000,Trimestriel,1989.87,1740.12,14169.58
CT001027,CL000216,VH000216,Silver,2024-04-12,2025-04-12,18584.92,1548.74,Expiré,1800,Semestriel,2564.72,2242.83,18263.03
CT001028,CL000216,VH000216,Silver,2018-11-23,2019-11-23,18584.92,1548.74,Résilié,1800,Trimestriel,2564.72,2242.83,18263.03
CT001029,CL000216,VH000216,Eco+,2023-10-28,2024-10-27,10253.75,854.48,Expiré,2500,Semestriel,1415.02,1237.42,10076.15
CT001030,CL000216,VH000216,Silver,2022-11-10,2023-11-10,18584.92,1548.74,Actif,1800,Annuel,2564.72,2242.83,18263.03
CT001031,CL000216,VH000216,Eco+,2021-05-14,2022-05-14,10253.75,854.48,Actif,2500,Mensuel,1415.02,1237.42,10076.15
CT001032,CL000217,VH000217,Premium,2021-03-12,2022-03-12,43455.1,3621.26,Résilié,800,Semestriel,2607.31,5718.69,46566.48
CT001033,CL000217,VH000217,VIP,2023-04-01,2024-03-31,64295.81,5357.98,Expiré,500,Annuel,3857.75,8461.33,68899.39
CT001034,CL000218,VH000218,Silver+,2020-02-03,2021-02-02,24159.48,2013.29,Suspendu,1500,Trimestriel,1280.45,3203.06,26082.09
CT001035,CL000218,VH000218,Bronze,2019-12-20,2020-12-19,16725.8,1393.82,Résilié,2000,Mensuel,886.47,2217.51,18056.84
CT001036,CL000218,VH000218,VIP,2022-08-26,2023-08-26,53894.23,4491.19,Suspendu,500,Annuel,2856.39,7145.3,58183.14
CT001037,CL000218,VH000218,Business,2021-12-17,2022-12-17,41628.65,3469.05,Actif,600,Mensuel,2206.32,5519.13,44941.46
CT001038,CL000218,VH000218,Silver+,2022-11-19,2023-11-19,24159.48,2013.29,Résilié,1500,Annuel,1280.45,3203.06,26082.09
CT001039,CL000218,VH000218,Eco,2018-09-13,2019-09-13,10407.16,867.26,Expiré,3000,Mensuel,551.58,1379.78,11235.36
CT001040,CL000218,VH000218,Gold,2020-10-26,2021-10-26,28991.38,2415.95,Actif,1200,Annuel,1536.54,3843.68,31298.52
CT001041,CL000220,VH000220,Gold+,2019-07-26,2020-07-25,23151.82,1929.32,Actif,1000,Annuel,2928.71,2831.24,23054.35
CT001042,CL000220,VH000220,Silver+,2019-06-19,2020-06-18,17704.33,1475.36,Suspendu,1500,Trimestriel,2239.6,2165.06,17629.79
CT001043,CL000221,VH000221,Eco+,2021-07-21,2022-07-21,1679.1,139.92,Résilié,2500,Mensuel,188.9,208.63,1698.83
CT001044,CL000221,VH000221,Eco+,2025-05-21,2026-05-21,1679.1,139.92,Actif,2500,Mensuel,188.9,208.63,1698.83
CT001045,CL000222,VH000222,Eco+,2023-10-07,2024-10-06,6895.92,574.66,Expiré,2500,Semestriel,596.5,881.92,7181.34
CT001046,CL000222,VH000222,Gold,2021-11-30,2022-11-30,16808.8,1400.73,Actif,1200,Trimestriel,1453.96,2149.68,17504.52
CT001047,CL000222,VH000222,Premium,2025-04-15,2026-04-15,21118.75,1759.9,Suspendu,800,Mensuel,1826.77,2700.88,21992.86
CT001048,CL000222,VH000222,Business,2023-03-07,2024-03-06,24135.71,2011.31,Résilié,600,Annuel,2087.74,3086.72,25134.69
CT001049,CL000222,VH000222,Bronze,2022-03-01,2023-03-01,9697.39,808.12,Résilié,2000,Semestriel,838.82,1240.2,10098.77
CT001050,CL000223,VH000223,VIP,2021-01-04,2022-01-04,16655.75,1387.98,Actif,500,Mensuel,224.85,2300.33,18731.23
CT001051,CL000223,VH000223,Gold+,2021-08-13,2022-08-13,9763.72,813.64,Expiré,1000,Mensuel,131.81,1348.47,10980.38
CT001052,CL000223,VH000223,Silver+,2019-10-19,2020-10-18,7466.37,622.2,Expiré,1500,Semestriel,100.8,1031.18,8396.75
CT001053,CL000223,VH000223,Premium,2020-07-28,2021-07-28,11256.99,938.08,Résilié,800,Annuel,151.97,1554.7,12659.72
CT001054,CL000223,VH000223,Business,2021-09-24,2022-09-24,12865.13,1072.09,Actif,600,Annuel,173.68,1776.8,14468.25
CT001055,CL000223,VH000223,Gold,2021-11-18,2022-11-18,8959.65,746.64,Résilié,1200,Annuel,120.96,1237.42,10076.11
CT001056,CL000223,VH000223,Silver,2018-09-25,2019-09-25,6662.3,555.19,Expiré,1800,Annuel,89.94,920.13,7492.49
CT001057,CL000224,VH000224,Eco,2025-04-04,2026-04-04,2971.05,247.59,Résilié,3000,Mensuel,155.98,394.11,3209.18
CT001058,CL000224,VH000224,Bronze,2018-09-12,2019-09-12,4774.9,397.91,Suspendu,2000,Annuel,250.68,633.39,5157.61
CT001059,CL000224,VH000224,Gold+,2019-01-10,2020-01-10,9019.26,751.61,Actif,1000,Semestriel,473.51,1196.41,9742.16
CT001060,CL000225,VH000225,Silver,2022-07-24,2023-07-24,3451.45,287.62,Suspendu,1800,Annuel,143.24,463.15,3771.36
CT001061,CL000225,VH000225,Silver,2024-05-27,2025-05-27,3451.45,287.62,Actif,1800,Semestriel,143.24,463.15,3771.36
CT001062,CL000225,VH000225,Eco+,2018-12-16,2019-12-16,1904.25,158.69,Suspendu,2500,Semestriel,79.03,255.53,2080.75
CT001063,CL000225,VH000225,Gold+,2018-06-16,2019-06-16,5058.16,421.51,Résilié,1000,Trimestriel,209.91,678.76,5527.01
CT001064,CL000225,VH000225,Eco,2020-09-09,2021-09-09,1666.22,138.85,Actif,3000,Mensuel,69.15,223.59,1820.66
CT001065,CL000225,VH000225,Eco+,2018-01-11,2019-01-11,1904.25,158.69,Actif,2500,Mensuel,79.03,255.53,2080.75
CT001066,CL000225,VH000225,Premium,2020-01-16,2021-01-15,5831.76,485.98,Actif,800,Mensuel,242.02,782.56,6372.3
CT001067,CL000226,VH000226,VIP,2019-10-05,2020-10-04,30751.53,2562.63,Expiré,500,Mensuel,3690.18,3788.59,30849.94
CT001068,CL000226,VH000226,Gold+,2023-12-09,2024-12-08,18026.76,1502.23,Expiré,1000,Annuel,2163.21,2220.9,18084.45
CT001069,CL000226,VH000226,Silver+,2020-04-06,2021-04-06,13785.17,1148.76,Expiré,1500,Trimestriel,1654.22,1698.33,13829.28
CT001070,CL000227,VH000227,Silver,2023-06-16,2024-06-15,17132.1,1427.67,Actif,1800,Annuel,-102.79,2412.88,19647.77
CT001071,CL000227,VH000227,Premium,2022-05-28,2023-05-28,28947.34,2412.28,Suspendu,800,Annuel,-173.68,4076.94,33197.96
CT001072,CL000227,VH000227,Business,2020-01-16,2021-01-15,33082.67,2756.89,Résilié,600,Mensuel,-198.5,4659.36,37940.53
CT001073,CL000227,VH000227,Gold,2018-10-15,2019-10-15,23039.72,1919.98,Expiré,1200,Semestriel,-138.24,3244.91,26422.87
CT001074,CL000227,VH000227,Gold+,2019-11-29,2020-11-28,25107.39,2092.28,Suspendu,1000,Trimestriel,-150.64,3536.12,28794.15
CT001075,CL000227,VH000227,Gold,2020-01-11,2021-01-10,23039.72,1919.98,Expiré,1200,Annuel,-138.24,3244.91,26422.87
CT001076,CL000227,VH000227,Bronze,2020-09-30,2021-09-30,13292.15,1107.68,Résilié,2000,Mensuel,-79.75,1872.07,15243.97
CT001077,CL000227,VH000227,Bronze,2023-07-18,2024-07-17,13292.15,1107.68,Expiré,2000,Trimestriel,-79.75,1872.07,15243.97
CT001078,CL000227,VH000227,Gold,2025-05-28,2026-05-28,23039.72,1919.98,Résilié,1200,Mensuel,-138.24,3244.91,26422.87
CT001079,CL000227,VH000227,Bronze,2020-07-13,2021-07-13,13292.15,1107.68,Expiré,2000,Mensuel,-79.75,1872.07,15243.97
CT001080,CL000227,VH000227,Gold+,2021-07-20,2022-07-20,25107.39,2092.28,Expiré,1000,Trimestriel,-150.64,3536.12,28794.15
CT001081,CL000228,VH000228,Gold,2024-06-03,2025-06-03,29478.47,2456.54,Actif,1200,Mensuel,-132.65,4145.56,33756.68
CT001082,CL000228,VH000228,VIP,2018-09-23,2019-09-23,54799.73,4566.64,Suspendu,500,Trimestriel,-246.6,7706.49,62752.82
CT001083,CL000228,VH000228,Silver,2024-11-14,2025-11-14,21919.89,1826.66,Expiré,1800,Annuel,-98.64,3082.59,25101.12
CT001084,CL000228,VH000228,Gold,2022-12-25,2023-12-25,29478.47,2456.54,Résilié,1200,Annuel,-132.65,4145.56,33756.68
CT001085,CL000228,VH000228,Gold,2024-01-17,2025-01-16,29478.47,2456.54,Résilié,1200,Mensuel,-132.65,4145.56,33756.68
CT001086,CL000228,VH000228,Eco+,2019-08-30,2020-08-29,12093.73,1007.81,Résilié,2500,Trimestriel,-54.42,1700.74,13848.89
CT001087,CL000228,VH000228,Bronze,2020-01-21,2021-01-20,17006.81,1417.23,Résilié,2000,Trimestriel,-76.53,2391.67,19475.01
CT001088,CL000229,VH000229,Business,2021-06-19,2022-06-19,16968.32,1414.03,Expiré,600,Annuel,2053.17,2088.12,17003.27
CT001089,CL000229,VH000229,Business,2018-06-24,2019-06-24,16968.32,1414.03,Résilié,600,Annuel,2053.17,2088.12,17003.27
CT001090,CL000229,VH000229,Business,2024-03-17,2025-03-17,16968.32,1414.03,Résilié,600,Trimestriel,2053.17,2088.12,17003.27
CT001091,CL000229,VH000229,Gold,2023-12-28,2024-12-27,11817.22,984.77,Actif,1200,Semestriel,1429.88,1454.23,11841.57
CT001092,CL000229,VH000229,Gold,2023-05-23,2024-05-22,11817.22,984.77,Expiré,1200,Mensuel,1429.88,1454.23,11841.57
CT001093,CL000229,VH000229,Bronze,2023-01-09,2024-01-09,6817.63,568.14,Suspendu,2000,Semestriel,824.93,838.98,6831.68
CT001094,CL000230,VH000230,Silver,2022-02-11,2023-02-11,11089.55,924.13,Expiré,1800,Annuel,1552.54,1335.18,10872.19
CT001095,CL000230,VH000230,Silver+,2022-03-23,2023-03-23,12427.95,1035.66,Résilié,1500,Annuel,1739.91,1496.33,12184.37
CT001096,CL000230,VH000230,Gold,2022-10-04,2023-10-04,14913.53,1242.79,Actif,1200,Trimestriel,2087.89,1795.59,14621.23
CT001097,CL000230,VH000230,Eco,2018-11-20,2019-11-20,5353.58,446.13,Suspendu,3000,Annuel,749.5,644.57,5248.65
CT001098,CL000230,VH000230,Silver+,2021-01-11,2022-01-11,12427.95,1035.66,Résilié,1500,Semestriel,1739.91,1496.33,12184.37
CT001099,CL000231,VH000231,Silver+,2022-06-06,2023-06-06,32850.78,2737.57,Résilié,1500,Annuel,246.38,4564.62,37169.02
CT001100,CL000231,VH000231,Silver+,2019-03-26,2020-03-25,32850.78,2737.57,Actif,1500,Trimestriel,246.38,4564.62,37169.02
CT001101,CL000231,VH000231,VIP,2020-08-04,2021-08-04,73282.52,6106.88,Résilié,500,Mensuel,549.62,10182.61,82915.51
CT001102,CL000232,VH000232,Premium,2023-12-07,2024-12-06,34582.63,2881.89,Suspendu,800,Mensuel,3942.42,4289.63,34929.84
CT001103,CL000232,VH000232,Silver,2018-09-15,2019-09-15,20467.27,1705.61,Actif,1800,Trimestriel,2333.27,2538.76,20672.76
CT001104,CL000233,VH000233,Silver,2021-08-02,2022-08-02,34758.72,2896.56,Expiré,1800,Annuel,1651.04,4635.08,37742.76
CT001105,CL000233,VH000233,Eco,2018-08-03,2019-08-03,16780.07,1398.34,Résilié,3000,Mensuel,797.05,2237.62,18220.64
CT001106,CL000233,VH000233,VIP,2025-02-12,2026-02-12,86896.79,7241.4,Suspendu,500,Semestriel,4127.6,11587.69,94356.88
CT001107,CL000233,VH000233,Silver,2022-03-11,2023-03-11,34758.72,2896.56,Suspendu,1800,Semestriel,1651.04,4635.08,37742.76
CT001108,CL000233,VH000233,Eco,2021-07-14,2022-07-14,16780.07,1398.34,Suspendu,3000,Trimestriel,797.05,2237.62,18220.64
CT001109,CL000234,VH000234,Premium,2024-06-03,2025-06-03,7914.24,659.52,Résilié,800,Semestriel,969.49,972.27,7917.02
CT001110,CL000234,VH000234,Business,2021-08-05,2022-08-05,9044.84,753.74,Expiré,600,Trimestriel,1107.99,1111.16,9048.01
CT001111,CL000234,VH000234,VIP,2024-07-20,2025-07-20,11709.84,975.82,Actif,500,Mensuel,1434.46,1438.55,11713.93
CT001112,CL000234,VH000234,Gold+,2022-08-01,2023-08-01,6864.39,572.03,Résilié,1000,Annuel,840.89,843.29,6866.79
CT001113,CL000235,VH000235,Gold,2024-10-12,2025-10-12,8646.06,720.5,Actif,1200,Semestriel,1275.29,1031.91,8402.68
CT001114,CL000235,VH000235,Eco,2025-01-22,2026-01-22,3103.71,258.64,Résilié,3000,Mensuel,457.8,370.43,3016.34
CT001115,CL000235,VH000235,VIP,2018-11-13,2019-11-13,16072.81,1339.4,Actif,500,Mensuel,2370.74,1918.29,15620.36
CT001116,CL000235,VH000235,Silver+,2020-07-24,2021-07-24,7205.05,600.42,Expiré,1500,Annuel,1062.74,859.92,7002.23
CT001117,CL000235,VH000235,Premium,2019-08-29,2020-08-28,10863.0,905.25,Expiré,800,Semestriel,1602.29,1296.5,10557.21
CT001118,CL000235,VH000235,Silver,2020-08-23,2021-08-23,6429.12,535.76,Actif,1800,Trimestriel,948.3,767.31,6248.13
CT001119,CL000236,VH000236,Premium,2024-06-27,2025-06-27,13667.44,1138.95,Expiré,800,Mensuel,239.18,1879.96,15308.22
CT001120,CL000236,VH000236,Gold+,2022-11-10,2023-11-10,11854.41,987.87,Résilié,1000,Semestriel,207.45,1630.57,13277.53
CT001121,CL000236,VH000236,Business,2020-05-10,2021-05-10,15619.93,1301.66,Suspendu,600,Annuel,273.35,2148.52,17495.1
CT001122,CL000237,VH000237,Eco,2024-07-18,2025-07-18,3052.24,254.35,Suspendu,3000,Annuel,412.05,369.63,3009.82
CT001123,CL000237,VH000237,Silver,2020-08-27,2021-08-27,6322.51,526.88,Actif,1800,Semestriel,853.54,765.66,6234.63
CT001124,CL000237,VH000237,Premium,2021-02-23,2022-02-23,10682.85,890.24,Actif,800,Semestriel,1442.18,1293.69,10534.36
CT001125,CL000237,VH000237,Business,2021-12-27,2022-12-27,12208.98,1017.41,Actif,600,Trimestriel,1648.21,1478.51,12039.28
CT001126,CL000237,VH000237,Gold+,2023-01-15,2024-01-15,9265.74,772.14,Actif,1000,Trimestriel,1250.87,1122.08,9136.95
CT001127,CL000238,VH000238,Eco+,2021-03-06,2022-03-06,3848.11,320.68,Actif,2500,Semestriel,481.01,471.39,3838.49
CT001128,CL000238,VH000238,VIP,2024-08-17,2025-08-17,17436.77,1453.06,Résilié,500,Semestriel,2179.6,2136.0,17393.17
CT001129,CL000238,VH000238,Bronze,2023-12-09,2024-12-08,5411.41,450.95,Actif,2000,Annuel,676.43,662.9,5397.88
CT001130,CL000238,VH000238,Business,2022-11-08,2023-11-08,13468.4,1122.37,Expiré,600,Semestriel,1683.55,1649.88,13434.73
CT001131,CL000238,VH000238,Eco,2021-05-11,2022-05-11,3367.1,280.59,Suspendu,3000,Annuel,420.89,412.47,3358.68
CT001132,CL000238,VH000238,Eco,2021-01-07,2022-01-07,3367.1,280.59,Résilié,3000,Annuel,420.89,412.47,3358.68
CT001133,CL000239,VH000239,VIP,2024-09-03,2025-09-03,42293.12,3524.43,Suspendu,500,Semestriel,4757.98,5254.92,42790.06
CT001134,CL000239,VH000239,Bronze,2022-11-06,2023-11-06,13125.45,1093.79,Expiré,2000,Annuel,1476.61,1630.84,13279.68
CT001135,CL000239,VH000239,Bronze,2021-11-13,2022-11-13,13125.45,1093.79,Expiré,2000,Annuel,1476.61,1630.84,13279.68
CT001136,CL000239,VH000239,Business,2020-06-13,2021-06-13,32667.79,2722.32,Résilié,600,Semestriel,3675.13,4058.97,33051.63
CT001137,CL000240,VH000240,Gold,2022-12-01,2023-12-01,14276.66,1189.72,Résilié,1200,Semestriel,114.21,1982.74,16145.19
CT001138,CL000240,VH000240,Silver+,2024-12-08,2025-12-08,11897.22,991.43,Suspendu,1500,Mensuel,95.18,1652.29,13454.33
CT001139,CL000240,VH000240,Business,2024-04-15,2025-04-15,20499.82,1708.32,Actif,600,Annuel,164.0,2847.01,23182.83
CT001140,CL000240,VH000240,VIP,2021-07-16,2022-07-16,26539.95,2211.66,Actif,500,Mensuel,212.32,3685.87,30013.5
CT001141,CL000240,VH000240,Business,2024-05-17,2025-05-17,20499.82,1708.32,Suspendu,600,Annuel,164.0,2847.01,23182.83
CT001142,CL000240,VH000240,Silver,2018-09-27,2019-09-27,10615.98,884.66,Résilié,1800,Trimestriel,84.93,1474.35,12005.4
CT001143,CL000240,VH000240,Eco+,2022-02-04,2023-02-04,5857.09,488.09,Expiré,2500,Semestriel,46.86,813.43,6623.66
CT001144,CL000241,VH000241,Silver+,2023-04-13,2024-04-12,23603.04,1966.92,Résilié,1500,Semestriel,1144.75,3144.16,25602.45
CT001145,CL000241,VH000241,Gold,2019-10-11,2020-10-10,28323.64,2360.3,Actif,1200,Semestriel,1373.7,3772.99,30722.93
CT001146,CL000241,VH000241,Silver+,2020-10-19,2021-10-19,23603.04,1966.92,Suspendu,1500,Semestriel,1144.75,3144.16,25602.45
CT001147,CL000241,VH000241,Silver+,2025-03-03,2026-03-03,23603.04,1966.92,Actif,1500,Trimestriel,1144.75,3144.16,25602.45
CT001148,CL000242,VH000242,Premium,2023-01-25,2024-01-25,22725.92,1893.83,Expiré,800,Trimestriel,1704.44,2943.01,23964.49
CT001149,CL000242,VH000242,Eco+,2024-01-04,2025-01-03,7420.71,618.39,Résilié,2500,Trimestriel,556.55,960.98,7825.14
CT001150,CL000242,VH000242,Eco+,2024-03-13,2025-03-13,7420.71,618.39,Actif,2500,Trimestriel,556.55,960.98,7825.14
CT001151,CL000243,VH000243,Gold,2023-11-08,2024-11-07,19599.32,1633.28,Expiré,1200,Trimestriel,2400.92,2407.78,19606.18
CT001152,CL000243,VH000243,Eco,2024-07-15,2025-07-15,7035.65,586.3,Suspendu,3000,Annuel,861.87,864.33,7038.11
CT001153,CL000243,VH000243,VIP,2023-06-14,2024-06-13,36434.63,3036.22,Suspendu,500,Mensuel,4463.24,4475.99,36447.38
CT001154,CL000244,VH000244,Gold,2020-10-09,2021-10-09,11511.17,959.26,Résilié,1200,Mensuel,943.92,1479.42,12046.67
CT001155,CL000244,VH000244,Gold,2022-05-14,2023-05-14,11511.17,959.26,Résilié,1200,Trimestriel,943.92,1479.42,12046.67
CT001156,CL000244,VH000244,Premium,2024-10-06,2025-10-06,14462.75,1205.23,Résilié,800,Semestriel,1185.95,1858.75,15135.55
CT001157,CL000244,VH000244,Premium,2019-07-07,2020-07-06,14462.75,1205.23,Expiré,800,Trimestriel,1185.95,1858.75,15135.55
CT001158,CL000245,VH000245,Gold,2020-04-23,2021-04-23,5994.2,499.52,Actif,1200,Annuel,794.23,728.0,5927.97
CT001159,CL000245,VH000245,Gold+,2019-08-09,2020-08-08,6532.14,544.35,Suspendu,1000,Annuel,865.51,793.33,6459.96
CT001160,CL000245,VH000245,Gold+,2018-11-21,2019-11-21,6532.14,544.35,Expiré,1000,Annuel,865.51,793.33,6459.96
CT001161,CL000246,VH000246,Silver,2022-03-28,2023-03-28,37238.77,3103.23,Résilié,1800,Semestriel,595.82,5130.01,41772.96
CT001162,CL000246,VH000246,Gold,2024-01-14,2025-01-13,50079.72,4173.31,Résilié,1200,Mensuel,801.28,6898.98,56177.42
CT001163,CL000246,VH000246,Premium,2024-02-21,2025-02-20,62920.67,5243.39,Résilié,800,Annuel,1006.73,8667.95,70581.89
CT001164,CL000246,VH000246,Premium,2019-01-30,2020-01-30,62920.67,5243.39,Expiré,800,Semestriel,1006.73,8667.95,70581.89
CT001165,CL000246,VH000246,Gold,2022-05-03,2023-05-03,50079.72,4173.31,Suspendu,1200,Annuel,801.28,6898.98,56177.42
CT001166,CL000247,VH000247,Gold,2019-12-02,2020-12-01,7163.01,596.92,Suspendu,1200,Trimestriel,515.74,930.62,7577.89
CT001167,CL000247,VH000247,Eco,2021-08-15,2022-08-15,2571.34,214.28,Actif,3000,Mensuel,185.14,334.07,2720.27
CT001168,CL000247,VH000247,Eco+,2018-03-28,2019-03-28,2938.67,244.89,Expiré,2500,Mensuel,211.58,381.79,3108.88
CT001169,CL000247,VH000247,Business,2018-05-10,2019-05-10,10285.35,857.11,Actif,600,Annuel,740.55,1336.27,10881.07
CT001170,CL000247,VH000247,Business,2025-03-31,2026-03-31,10285.35,857.11,Résilié,600,Mensuel,740.55,1336.27,10881.07
CT001171,CL000247,VH000247,Gold,2021-03-01,2022-03-01,7163.01,596.92,Actif,1200,Annuel,515.74,930.62,7577.89
CT001172,CL000247,VH000247,Silver,2025-03-08,2026-03-08,5326.34,443.86,Actif,1800,Semestriel,383.5,692.0,5634.84
CT001173,CL000247,VH000247,Gold+,2023-08-04,2024-08-03,7805.85,650.49,Suspendu,1000,Semestriel,562.02,1014.14,8257.97
CT001174,CL000247,VH000247,Gold,2019-09-17,2020-09-16,7163.01,596.92,Suspendu,1200,Trimestriel,515.74,930.62,7577.89
CT001175,CL000248,VH000248,Silver+,2024-06-20,2025-06-20,11413.31,951.11,Résilié,1500,Trimestriel,838.88,1480.42,12054.85
CT001176,CL000248,VH000248,Eco,2022-10-26,2023-10-26,4916.5,409.71,Actif,3000,Semestriel,361.36,637.72,5192.86
