GarantieID,Nom,Pack,Plafond,Franchise,Description,Active
GA00450,Responsabilité civile illimitée en dommages corporels,VIP,100000,1500,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00451,Dommages corporels du conducteur jusqu'à 500 000 MAD,Business,50000,2000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00452,Bris de glace sans franchise limité à 2 sinistres/an,Gold,999999,0,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00453,Assistance 0 km 24h/24 au Maroc et en Europe,Eco+,500000,500,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00454,Véhicule de remplacement 7 jours en cas d'accident,Silver+,50000,1000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00455,Protection juridique jusqu'à 15 000 MAD,Silver,200000,3000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00456,Catastrophes naturelles et technologiques,Premium,50000,1500,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00457,Dommages tous accidents avec franchise modulable,Gold,200000,2000,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00458,Incendie et explosion du véhicule,Business,500000,0,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00459,Vol avec effraction et agression,Silver,200000,0,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00460,Responsabilité civile illimitée en dommages corporels,Gold+,100000,1500,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00461,Dommages corporels du conducteur jusqu'à 500 000 MAD,Bronze,999999,3000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00462,Bris de glace sans franchise limité à 2 sinistres/an,VIP,50000,1000,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00463,Assistance 0 km 24h/24 au Maroc et en Europe,Silver+,200000,3000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00464,Véhicule de remplacement 7 jours en cas d'accident,Premium,50000,1000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00465,Protection juridique jusqu'à 15 000 MAD,Eco+,999999,1000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00466,Catastrophes naturelles et technologiques,Bronze,50000,3000,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00467,Dommages tous accidents avec franchise modulable,Eco+,100000,3000,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00468,Incendie et explosion du véhicule,Premium,50000,2000,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00469,Vol avec effraction et agression,Business,50000,1000,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00470,Responsabilité civile illimitée en dommages corporels,Silver+,100000,500,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00471,Dommages corporels du conducteur jusqu'à 500 000 MAD,Eco,200000,0,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00472,Bris de glace sans franchise limité à 2 sinistres/an,Eco+,200000,2000,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00473,Assistance 0 km 24h/24 au Maroc et en Europe,Premium,999999,3000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00474,Véhicule de remplacement 7 jours en cas d'accident,Eco,50000,3000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00475,Protection juridique jusqu'à 15 000 MAD,Bronze,200000,0,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00476,Catastrophes naturelles et technologiques,Gold+,200000,1000,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00477,Dommages tous accidents avec franchise modulable,Gold,50000,2000,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00478,Incendie et explosion du véhicule,Eco+,500000,0,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00479,Vol avec effraction et agression,Gold+,999999,0,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00480,Responsabilité civile illimitée en dommages corporels,VIP,100000,0,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00481,Dommages corporels du conducteur jusqu'à 500 000 MAD,Premium,999999,0,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00482,Bris de glace sans franchise limité à 2 sinistres/an,Premium,500000,1000,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00483,Assistance 0 km 24h/24 au Maroc et en Europe,Gold+,200000,1000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00484,Véhicule de remplacement 7 jours en cas d'accident,Gold+,100000,1000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00485,Protection juridique jusqu'à 15 000 MAD,Bronze,200000,500,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00486,Catastrophes naturelles et technologiques,Eco+,100000,3000,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00487,Dommages tous accidents avec franchise modulable,Gold,100000,2000,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00488,Incendie et explosion du véhicule,Business,999999,1500,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00489,Vol avec effraction et agression,VIP,50000,2000,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00490,Responsabilité civile illimitée en dommages corporels,Silver,50000,3000,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00491,Dommages corporels du conducteur jusqu'à 500 000 MAD,Bronze,100000,2000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00492,Bris de glace sans franchise limité à 2 sinistres/an,Eco+,500000,3000,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00493,Assistance 0 km 24h/24 au Maroc et en Europe,Eco,500000,2000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00494,Véhicule de remplacement 7 jours en cas d'accident,Business,200000,3000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00495,Protection juridique jusqu'à 15 000 MAD,Gold+,100000,1000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00496,Catastrophes naturelles et technologiques,Gold,999999,0,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00497,Dommages tous accidents avec franchise modulable,Business,200000,500,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00498,Incendie et explosion du véhicule,Silver+,999999,3000,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00499,Vol avec effraction et agression,Bronze,500000,500,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00500,Responsabilité civile illimitée en dommages corporels,Gold,500000,2000,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00501,Dommages corporels du conducteur jusqu'à 500 000 MAD,Eco+,50000,1500,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00502,Bris de glace sans franchise limité à 2 sinistres/an,Silver+,999999,0,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00503,Assistance 0 km 24h/24 au Maroc et en Europe,Premium,500000,500,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00504,Véhicule de remplacement 7 jours en cas d'accident,Gold+,200000,500,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00505,Protection juridique jusqu'à 15 000 MAD,Silver+,200000,1000,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00506,Catastrophes naturelles et technologiques,Gold+,50000,500,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00507,Dommages tous accidents avec franchise modulable,Premium,100000,1500,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00508,Incendie et explosion du véhicule,Eco,500000,0,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00509,Vol avec effraction et agression,Premium,100000,1500,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00510,Responsabilité civile illimitée en dommages corporels,Gold+,100000,1000,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00511,Dommages corporels du conducteur jusqu'à 500 000 MAD,Business,200000,2000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00512,Bris de glace sans franchise limité à 2 sinistres/an,Gold+,50000,1500,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00513,Assistance 0 km 24h/24 au Maroc et en Europe,Silver+,50000,1000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00514,Véhicule de remplacement 7 jours en cas d'accident,Gold+,999999,2000,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
GA00515,Protection juridique jusqu'à 15 000 MAD,Gold+,50000,500,Protection juridique jusqu'à 15 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00516,Catastrophes naturelles et technologiques,Bronze,100000,3000,Catastrophes naturelles et technologiques. Applicable selon conditions générales CG-2026.,True
GA00517,Dommages tous accidents avec franchise modulable,Bronze,100000,2000,Dommages tous accidents avec franchise modulable. Applicable selon conditions générales CG-2026.,True
GA00518,Incendie et explosion du véhicule,Premium,500000,500,Incendie et explosion du véhicule. Applicable selon conditions générales CG-2026.,True
GA00519,Vol avec effraction et agression,Silver+,500000,1000,Vol avec effraction et agression. Applicable selon conditions générales CG-2026.,True
GA00520,Responsabilité civile illimitée en dommages corporels,Silver+,200000,2000,Responsabilité civile illimitée en dommages corporels. Applicable selon conditions générales CG-2026.,True
GA00521,Dommages corporels du conducteur jusqu'à 500 000 MAD,Business,200000,3000,Dommages corporels du conducteur jusqu'à 500 000 MAD. Applicable selon conditions générales CG-2026.,True
GA00522,Bris de glace sans franchise limité à 2 sinistres/an,Bronze,999999,1500,Bris de glace sans franchise limité à 2 sinistres/an. Applicable selon conditions générales CG-2026.,True
GA00523,Assistance 0 km 24h/24 au Maroc et en Europe,Eco,500000,2000,Assistance 0 km 24h/24 au Maroc et en Europe. Applicable selon conditions générales CG-2026.,True
GA00524,Véhicule de remplacement 7 jours en cas d'accident,Gold,999999,500,Véhicule de remplacement 7 jours en cas d'accident. Applicable selon conditions générales CG-2026.,True
